,Order Id,Column,Timestamp,Size,Price,Fees,Side
282,282,BSOFT.NS,2018-10-01,168.0,130.54270935058594,0.0,Sell
283,283,M&M.NS,2018-10-01,24.0,860.5,0.0,Sell
284,284,GLAXO.NS,2018-10-01,14.0,1460.9000244140625,0.0,Sell
285,285,BAJAJFINSV.NS,2018-10-01,34.0,600.0,0.0,Sell
286,286,FACT.NS,2018-10-01,536.0,37.25,0.0,Sell
287,287,TANLA.NS,2018-10-01,604.0,32.25,0.0,Sell
288,288,BOSCHLTD.NS,2018-10-01,1.0,19800.0,0.0,Buy
289,289,ATUL.NS,2018-10-01,8.0,3131.0,0.0,Buy
290,290,LTTS.NS,2018-10-01,16.0,1690.0,0.0,Buy
291,291,LUPIN.NS,2018-10-01,30.0,905.5499877929688,0.0,Buy
292,292,UBL.NS,2018-10-01,20.0,1360.0,0.0,Buy
293,293,SYNGENE.NS,2018-10-01,91.0,302.45001220703125,0.0,Buy
294,294,CARBORUNIV.NS,2018-10-01,71.0,388.0,0.0,Buy
295,295,SCHAEFFLER.NS,2018-10-01,26.0,1060.25,0.0,Buy
296,296,DIVISLAB.NS,2018-10-01,21.0,1314.0999755859375,0.0,Buy
297,297,ONGC.NS,2018-10-01,154.0,179.3000030517578,0.0,Buy
298,298,DABUR.NS,2018-10-01,65.0,425.0,0.0,Buy
299,299,LALPATHLAB.NS,2018-10-01,29.0,952.7000122070312,0.0,Buy
300,300,ADANIENT.NS,2018-10-01,218.0,127.0,0.0,Buy
301,301,ABFRL.NS,2018-10-01,156.0,177.52587890625,0.0,Buy
302,302,RHIM.NS,2018-10-01,118.0,234.8000030517578,0.0,Buy
303,303,PFIZER.NS,2018-10-08,13.0,2749.699951171875,0.0,Sell
304,304,SCHAEFFLER.NS,2018-10-08,26.0,1025.3399658203125,0.0,Sell
305,305,SYNGENE.NS,2018-10-08,91.0,286.5249938964844,0.0,Sell
306,306,LALPATHLAB.NS,2018-10-08,29.0,884.7999877929688,0.0,Sell
307,307,EXIDEIND.NS,2018-10-08,104.0,245.0,0.0,Sell
308,308,GRASIM.NS,2018-10-08,25.0,912.3721923828124,0.0,Sell
309,309,UBL.NS,2018-10-08,20.0,1125.0,0.0,Sell
310,310,OIL.NS,2018-10-08,179.0,124.4000015258789,0.0,Sell
311,311,HINDUNILVR.NS,2018-10-08,14.0,1551.0,0.0,Sell
312,312,BATAINDIA.NS,2018-10-08,25.0,862.0,0.0,Sell
313,313,BAJAJHLDNG.NS,2018-10-08,7.0,2738.0,0.0,Sell
314,314,HONAUT.NS,2018-10-08,1.0,18899.0,0.0,Sell
315,315,BHARTIARTL.NS,2018-10-08,61.0,269.2956848144531,0.0,Sell
