,NAVINFLUOR.NS,PEL.NS,AARTIIND.NS,RPOWER.NS,PNBHOUSING.NS,AMBER.NS,IDBI.NS,LALPATHLAB.NS,ANANTRAJ.NS,RKFORGE.NS,SONATSOFTW.NS,DEVYANI.NS,SHYAMMETL.NS,NBCC.NS,FSL.NS,ASTERDM.NS,ANGELONE.NS,IRCON.NS,ZENSARTECH.NS,JWL.NS,IFCI.NS,BLS.NS,GODFRYPHLP.NS,CESC.NS,IIFL.NS,GESHIP.NS,CAMS.NS,RAMCOCEM.NS,JBMA.NS,ACE.NS,HINDCOPPER.NS,WELCORP.NS,HFCL.NS,IEX.NS,CDSL.NS,PCBL.NS,ATUL.NS,HSCL.NS,TRITURBINE.NS,CREDITACC.NS,MANAPPURAM.NS,CHAMBLFERT.NS,AFFLE.NS,GSPL.NS,GRSE.NS,TITAGARH.NS,SWANENERGY.NS,NEWGEN.NS,BEML.NS,TATACHEM.NS,POONAWALLA.NS,BATAINDIA.NS,RAILTEL.NS,LAURUSLABS.NS,NATCOPHARM.NS,TTML.NS,INOXWIND.NS,BRIGADE.NS,INDIAMART.NS,ABREL.NS,TRIDENT.NS,REDINGTON.NS,CASTROLIND.NS,RADICO.NS,TEJASNET.NS,CROMPTON.NS,ITI.NS,KEC.NS,MCX.NS,NH.NS,KARURVYSYA.NS,CYIENT.NS,MGL.NS,RITES.NS,NEULANDLAB.NS,ZENTEC.NS,WELSPUNLIV.NS,BSOFT.NS,PGEL.NS,NCC.NS
2015-02-25,194.0,53.0,398.0,0.0,0.0,0.0,0.0,0.0,1256.0,0.0,508.0,0.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,263.0,0.0,0.0,72.0,642.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,2052.0,0.0,0.0,893.0,0.0,1205.0,1281.0,0.0,84.0,351.0,0.0,0.0,0.0,0.0,0.0,4280.0,0.0,0.0,0.0,0.0,15165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-26,194.0,53.0,398.0,0.0,0.0,0.0,0.0,0.0,1256.0,0.0,508.0,0.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,263.0,0.0,0.0,72.0,642.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,2052.0,0.0,0.0,893.0,0.0,1205.0,1281.0,0.0,84.0,351.0,0.0,0.0,0.0,0.0,0.0,4280.0,0.0,0.0,0.0,0.0,15165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-27,194.0,53.0,398.0,0.0,0.0,0.0,0.0,0.0,1256.0,0.0,508.0,0.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,263.0,0.0,0.0,72.0,642.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,2052.0,0.0,0.0,893.0,0.0,1205.0,1281.0,0.0,84.0,351.0,0.0,0.0,0.0,0.0,0.0,4280.0,0.0,0.0,0.0,0.0,15165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-02,0.0,53.0,398.0,0.0,0.0,0.0,0.0,0.0,1256.0,0.0,508.0,0.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,642.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,2052.0,0.0,0.0,893.0,0.0,1205.0,1281.0,0.0,0.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15165.0,0.0,0.0,0.0,0.0,0.0,2216.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-03,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.0,0.0,508.0,0.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,642.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,2052.0,0.0,0.0,893.0,0.0,1205.0,1281.0,0.0,0.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15165.0,0.0,0.0,0.0,0.0,0.0,2216.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-04,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.0,0.0,508.0,0.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,642.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,2052.0,0.0,0.0,893.0,0.0,1205.0,1281.0,0.0,0.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15165.0,0.0,0.0,0.0,0.0,0.0,2216.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-05,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.0,0.0,508.0,0.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,642.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,2052.0,0.0,0.0,893.0,0.0,1205.0,1281.0,0.0,0.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15165.0,0.0,0.0,0.0,0.0,0.0,2216.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-09,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.0,0.0,508.0,0.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,642.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,2052.0,0.0,0.0,893.0,0.0,1205.0,1281.0,0.0,0.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15165.0,0.0,0.0,0.0,0.0,0.0,2216.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-10,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.0,0.0,508.0,0.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,642.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,2052.0,0.0,0.0,893.0,0.0,1205.0,1281.0,0.0,0.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15165.0,0.0,0.0,0.0,0.0,0.0,2216.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-11,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.0,0.0,508.0,0.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,642.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,2052.0,0.0,0.0,893.0,0.0,1205.0,1281.0,0.0,0.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15165.0,0.0,0.0,0.0,0.0,0.0,2216.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-12,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.0,0.0,508.0,0.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,642.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,2052.0,0.0,0.0,893.0,0.0,1205.0,1281.0,0.0,0.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15165.0,0.0,0.0,0.0,0.0,0.0,2216.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-13,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.0,0.0,508.0,0.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,642.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,2052.0,0.0,0.0,893.0,0.0,1205.0,1281.0,0.0,0.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15165.0,0.0,0.0,0.0,0.0,0.0,2216.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-16,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.0,0.0,508.0,0.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,642.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,2052.0,0.0,0.0,893.0,0.0,1205.0,1281.0,0.0,0.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15165.0,0.0,0.0,0.0,0.0,0.0,2216.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-17,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.0,0.0,508.0,0.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,642.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,2052.0,0.0,0.0,893.0,0.0,1205.0,1281.0,0.0,0.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15165.0,0.0,0.0,0.0,0.0,0.0,2216.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-18,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.0,0.0,508.0,0.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,642.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,2052.0,0.0,0.0,893.0,0.0,1205.0,1281.0,0.0,0.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15165.0,0.0,0.0,0.0,0.0,0.0,2216.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-19,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.0,0.0,508.0,0.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,642.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,2052.0,0.0,0.0,893.0,0.0,1205.0,1281.0,0.0,0.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15165.0,0.0,0.0,0.0,0.0,0.0,2216.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-20,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.0,0.0,508.0,0.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,642.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,2052.0,0.0,0.0,893.0,0.0,1205.0,1281.0,0.0,0.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15165.0,0.0,0.0,0.0,0.0,0.0,2216.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-23,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.0,0.0,508.0,0.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,642.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,2052.0,0.0,0.0,893.0,0.0,1205.0,1281.0,0.0,0.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15165.0,0.0,0.0,0.0,0.0,0.0,2216.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-24,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.0,0.0,508.0,0.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,642.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,2052.0,0.0,0.0,893.0,0.0,1205.0,1281.0,0.0,0.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15165.0,0.0,0.0,0.0,0.0,0.0,2216.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-25,2219.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.0,0.0,508.0,0.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,642.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,2052.0,0.0,0.0,893.0,0.0,0.0,1281.0,0.0,0.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15165.0,0.0,0.0,0.0,0.0,0.0,2216.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-26,2219.0,53.0,704.0,1016.0,0.0,0.0,0.0,0.0,1256.0,0.0,508.0,0.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,642.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,2052.0,0.0,0.0,893.0,0.0,0.0,1281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-27,2219.0,53.0,704.0,1016.0,0.0,0.0,0.0,0.0,1256.0,0.0,508.0,0.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,642.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,2052.0,0.0,0.0,893.0,0.0,0.0,1281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-30,2219.0,53.0,704.0,1016.0,0.0,0.0,0.0,0.0,1256.0,0.0,508.0,0.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,642.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,2052.0,0.0,0.0,893.0,0.0,0.0,1281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-31,2219.0,53.0,704.0,1016.0,0.0,0.0,0.0,0.0,1256.0,0.0,508.0,0.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,642.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,2052.0,0.0,0.0,893.0,0.0,0.0,1281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-01,2219.0,53.0,704.0,1016.0,0.0,0.0,298.0,0.0,0.0,0.0,508.0,0.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,642.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,2052.0,0.0,0.0,893.0,0.0,0.0,1281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-06,2219.0,53.0,704.0,1016.0,0.0,0.0,298.0,0.0,0.0,0.0,508.0,0.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,642.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,2052.0,0.0,0.0,893.0,0.0,0.0,1281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-07,2219.0,53.0,704.0,1016.0,0.0,0.0,298.0,0.0,0.0,0.0,508.0,0.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,642.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,2052.0,0.0,0.0,893.0,0.0,0.0,1281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-08,2219.0,53.0,704.0,1016.0,0.0,0.0,298.0,0.0,0.0,0.0,508.0,0.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,642.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,2052.0,0.0,0.0,893.0,0.0,0.0,1281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-09,2219.0,53.0,704.0,1016.0,0.0,0.0,298.0,0.0,0.0,0.0,508.0,0.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,642.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,2052.0,0.0,0.0,893.0,0.0,0.0,1281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-10,2219.0,53.0,704.0,1016.0,0.0,0.0,298.0,0.0,0.0,0.0,508.0,0.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,642.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,2052.0,0.0,0.0,893.0,0.0,0.0,1281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-13,2219.0,53.0,704.0,1016.0,0.0,0.0,298.0,0.0,0.0,0.0,508.0,0.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,642.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,2052.0,0.0,0.0,893.0,0.0,0.0,1281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-15,2219.0,53.0,704.0,0.0,0.0,0.0,298.0,0.0,0.0,513.0,508.0,0.0,0.0,1389.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,180.0,642.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,2052.0,0.0,0.0,0.0,0.0,0.0,1281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-16,2219.0,53.0,704.0,0.0,0.0,0.0,298.0,0.0,0.0,513.0,508.0,0.0,0.0,1389.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.0,1326.0,340.0,0.0,3749.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,2052.0,0.0,0.0,0.0,0.0,0.0,1281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-17,2219.0,0.0,704.0,0.0,0.0,0.0,298.0,0.0,0.0,513.0,508.0,0.0,0.0,1389.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.0,1326.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,2052.0,0.0,0.0,0.0,0.0,363.0,1281.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-20,2219.0,0.0,704.0,0.0,0.0,0.0,298.0,0.0,0.0,513.0,508.0,0.0,0.0,1389.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.0,1326.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,2052.0,0.0,0.0,0.0,0.0,363.0,1281.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-21,2219.0,0.0,704.0,0.0,0.0,0.0,298.0,0.0,0.0,513.0,508.0,0.0,0.0,1389.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.0,1326.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,2052.0,0.0,0.0,0.0,0.0,363.0,1281.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-22,2219.0,0.0,704.0,0.0,0.0,0.0,298.0,0.0,0.0,513.0,508.0,0.0,0.0,1389.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.0,1326.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,2052.0,0.0,0.0,0.0,0.0,363.0,1281.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-23,2219.0,0.0,704.0,0.0,0.0,0.0,298.0,0.0,0.0,513.0,508.0,0.0,0.0,1389.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.0,1326.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,2052.0,0.0,0.0,0.0,0.0,363.0,1281.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-24,2219.0,0.0,704.0,0.0,0.0,0.0,298.0,0.0,0.0,513.0,508.0,0.0,0.0,1389.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.0,1326.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,2052.0,0.0,0.0,0.0,0.0,363.0,1281.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
