Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJFINANCE.NS,BAJAJFINSV.NS,BEL.NS,BHARTIARTL.NS,CIPLA.NS,COALINDIA.NS,DRREDDY.NS,EICHERMOT.NS,ETERNAL.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,ITC.NS,INDUSINDBK.NS,INFY.NS,JSWSTEEL.NS,JIOFIN.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NTPC.NS,NESTLEIND.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SHRIRAMFIN.NS,SBIN.NS,SUNPHARMA.NS,TCS.NS,TATACONSUM.NS,TATAMOTORS.NS,TATASTEEL.NS,TECHM.NS,TITAN.NS,TRENT.NS,ULTRACEMCO.NS,WIPRO.NS
2021-02-16 09:15:00,756.74103412,636.54999,3202.75,2450.25,775.04999,4132.8501,576.025,1046.06,44.38328547,583.0112328,848.34998,133.75,939.32,2726.95,,1238.798631,952.29999,813.325,695.34998,3461.55,302.70001,2162.07321995,658.34998,206.01422341,1058.25,1290.4,407.64999,,2019.65,1549.45,912.20001,7697.0498,98.0,860.8625,103.75,126.871875,934.86780525,872.0,295.56,402.35001,631.15002,3108.8,620.76956584,198.74534806,69.920001,986.79999,1471.85,750.25,6457.7998,218.774995
2021-02-17 09:15:00,761.83317764,655.75,3235.0,2388.1499,777.75,4165.7002,570.51499,1018.565,46.36662348,582.91304505,835.70001,135.2,920.11,2695.5,,1233.519731,943.20001,793.25,703.09998,3584.0,303.89999,2130.37193725,657.34998,205.54225497,1033.2,1281.3,408.70001,,1989.45,1548.35,914.95001,7503.2002,99.349998,837.05995,102.25,129.403125,945.64863088,877.15002,291.94,411.75,621.25,3073.1001,624.52376216,199.31887205,69.679999,980.45001,1460.4,768.40002,6419.2002,215.100005
2021-02-18 09:15:00,783.89913292,664.04999,3106.75,2470.75,777.0,4115.4502,556.33501,1019.895,47.183286,578.20145647,825.45001,139.95,923.39,2650.2,,1224.754763,948.09998,777.15,713.45001,3522.8501,309.89999,2113.58631078,644.65002,206.58059497,1046.05,1292.45,407.64999,,1945.45,1524.6,894.45001,7497.5498,103.4,818.235,110.7,133.03125,938.59002715,893.5,287.74,415.20001,616.04999,3057.3501,616.472064,195.51543439,69.775,1010.6,1433.0,779.0,6325.8501,216.475005
2021-02-19 09:15:00,758.38992839,653.5,2919.95,2416.45,749.65002,4001.1001,549.79502,1025.045,45.13328472,570.64325755,807.34998,139.25,936.29,2584.6499,,1213.151142,950.15002,769.55,710.65002,3389.7,308.0,2147.3056334,624.04999,203.84316859,1065.9,1291.3,395.64999,,1938.75,1508.8,879.25,7323.0,104.2,818.82,105.1,130.6125,944.30953885,881.5,280.92,399.54999,607.29999,3071.8501,609.50712508,188.27076821,67.070001,993.95001,1425.55,794.0,6208.5,214.975005
2021-02-22 09:15:00,781.66829879,673.79999,2929.55,2387.05,719.45001,3971.55,537.68501,1000.06,43.43328976,559.79677521,792.45001,136.25,893.85,2482.3501,,1225.60138,920.15002,774.0,690.59998,3414.1499,316.10001,2134.0148055,609.84998,195.44213038,1022.9,1265.2,406.10001,,1949.6,1452.2,837.09998,7086.4502,102.05,804.815,106.3,126.534375,911.53582895,849.04999,272.03,389.5,595.29999,2958.45,610.84081892,183.83340414,68.454999,950.70001,1405.25,816.34998,6175.1001,209.350005
2021-02-23 09:15:00,775.60622316,662.0,2996.75,2372.2,715.95001,3912.25,538.37002,1000.865,44.73328845,555.13425596,790.95001,136.89999,899.03,2514.7,,1226.597398,909.95001,764.575,705.70001,3405.45,333.04999,2145.48419927,616.29999,196.81083885,1048.3,1266.35,412.60001,,1872.95,1486.3,840.95001,6970.5,103.4,808.4975,112.2,127.18125563,918.50364678,869.70001,275.49,395.60001,604.04999,2980.2,619.92984,195.60598668,72.929999,945.75,1424.05,785.45001,6268.4502,207.75
2021-02-24 09:15:00,780.98933662,665.20001,3059.6499,2361.3501,752.0,3938.95,556.28999,1024.0,45.44995773,562.3979898,789.04999,144.39999,887.11,2535.8,,1245.222954,916.95001,805.0,718.79999,3441.6001,333.04999,2143.26906129,641.09998,197.1412262,1070.0,1274.3,407.89999,,1911.2,1528.0,849.59998,6952.9502,103.2,817.3075,113.6,125.07188063,935.5486995,871.54999,275.59,407.60001,601.45001,2948.1001,618.39854908,194.27779184,72.870001,960.04999,1450.8,776.45001,6414.5498,211.550005
2021-02-25 09:15:00,818.13772635,704.29999,3091.3501,2373.75,770.65002,3944.8,552.99502,1026.445,47.23328595,568.48381421,809.15002,156.10001,896.03,2551.95,,1265.392339,929.25,803.2,733.5,3434.3999,350.70001,2129.78133224,628.0,197.42438839,1109.75,1274.55,421.75,,1895.5,1506.45,859.0,6930.3501,108.0,805.695,119.05,127.996875,973.38376872,872.40002,276.06,407.25,609.54999,2995.3,620.917776,201.1300386,74.290002,957.79999,1434.45,819.25,6383.2998,210.649995
2021-02-26 09:15:00,808.58391456,675.90002,3058.6499,2277.2,724.79999,3798.7,526.48999,964.85996,45.69995748,546.05461321,787.04999,152.2,885.31,2498.6001,,1196.019615,909.45001,767.2,700.65002,3224.0,340.25,2099.01552693,597.75,192.42154182,1062.95,1253.3,395.45001,,1780.35,1442.5,806.40002,6866.1499,107.3,805.08,111.0,120.54375,946.8061511,866.90002,256.59,390.14999,594.59998,2894.3,601.80123416,194.97208442,71.515002,918.84998,1406.9,808.65002,6115.0,205.149995
2021-03-01 09:15:00,825.89718315,692.90002,3081.1499,2362.3,728.54999,3814.05,526.67998,977.40498,48.64995119,522.39848254,789.79999,154.35001,890.68,2556.1499,,1260.910253,930.34998,779.45,705.25,3350.2,344.10001,2110.18956897,608.34998,195.30053041,1067.95,1267.0,405.10001,,1845.4,1472.85,819.45001,7015.0,108.45,814.6225,117.05,127.828125,954.02363015,876.40002,266.72,394.95001,604.45001,2924.2,617.01541892,198.20198602,73.04,936.0,1452.15,830.40002,6365.0498,207.199995
